population_group,measure,location,sex,age,cause,metric,year,val,upper,lower
All Population,Prevalence,Puerto Rico,Male,Age-standardized,Other mental disorders,Percent,2021,0.0190587416089945,0.0239315760120384,0.014921435278941
All Population,Prevalence,Puerto Rico,Female,Age-standardized,Other mental disorders,Percent,2021,0.012786454014071,0.0163348303857198,0.0100757410735556
All Population,Prevalence,Norway,Male,Age-standardized,Attention-deficit/hyperactivity disorder,Percent,2021,0.0120276802457776,0.0169943920973535,0.0084120422651614
All Population,Prevalence,Norway,Female,Age-standardized,Attention-deficit/hyperactivity disorder,Percent,2021,0.0047065910134451,0.0065292751063612,0.0032195559136249
All Population,Prevalence,Norway,Male,Age-standardized,Conduct disorder,Percent,2021,0.0088364185213293,0.0108581830206291,0.006573187802533
All Population,Prevalence,Norway,Female,Age-standardized,Conduct disorder,Percent,2021,0.0048618352043357,0.0065062452394465,0.0033032026688268
All Population,Prevalence,Norway,Male,Age-standardized,Idiopathic developmental intellectual disability,Percent,2021,0.0049721950975694,0.0109484635531875,0.0015786750165194
All Population,Prevalence,Norway,Female,Age-standardized,Idiopathic developmental intellectual disability,Percent,2021,0.0045695542090046,0.0087454591752359,0.0019451010932019
All Population,Prevalence,Norway,Male,Age-standardized,Other mental disorders,Percent,2021,0.0201324642772828,0.0252242854526437,0.0158297017236444
All Population,Prevalence,Norway,Female,Age-standardized,Other mental disorders,Percent,2021,0.012804883225556,0.0159179565947548,0.0102901690847013
All Population,Prevalence,Saint Lucia,Male,Age-standardized,Bipolar disorder,Percent,2021,0.0070538151246798,0.0092772830116789,0.0056346102598707
All Population,Prevalence,Saint Lucia,Female,Age-standardized,Bipolar disorder,Percent,2021,0.0079490000677613,0.0103079626564098,0.0062279119830291
All Population,Prevalence,Saint Lucia,Male,Age-standardized,Anxiety disorders,Percent,2021,0.0503007687632154,0.0628761662104839,0.0382872603504068
All Population,Prevalence,Saint Lucia,Female,Age-standardized,Anxiety disorders,Percent,2021,0.0808016304165221,0.0987346948250444,0.0621804925936886
All Population,Prevalence,Saint Lucia,Male,Age-standardized,Eating disorders,Percent,2021,0.0020439407910062,0.0028654413486229,0.0015130045781769
All Population,Prevalence,Saint Lucia,Female,Age-standardized,Eating disorders,Percent,2021,0.0054648626215608,0.0074270177879855,0.0042038471994222
All Population,Prevalence,United States Virgin Islands,Male,Age-standardized,Autism spectrum disorders,Percent,2021,0.0094796424311848,0.0168794038471755,0.0048048781415008
All Population,Prevalence,United States Virgin Islands,Female,Age-standardized,Autism spectrum disorders,Percent,2021,0.0034735126329764,0.0062256081564832,0.0017657075091809
All Population,Prevalence,United States Virgin Islands,Male,Age-standardized,Attention-deficit/hyperactivity disorder,Percent,2021,0.0375905703335223,0.0520379460451058,0.0269132544420255
All Population,Prevalence,United States Virgin Islands,Female,Age-standardized,Attention-deficit/hyperactivity disorder,Percent,2021,0.0140874815982145,0.0195561576922101,0.0101003041490448
All Population,Prevalence,United States Virgin Islands,Male,Age-standardized,Conduct disorder,Percent,2021,0.007831570277267,0.0096874888692792,0.0060396192727274
All Population,Prevalence,United States Virgin Islands,Female,Age-standardized,Conduct disorder,Percent,2021,0.0040468506577033,0.0054826883742077,0.0027918739195443
All Population,Prevalence,United States Virgin Islands,Male,Age-standardized,Idiopathic developmental intellectual disability,Percent,2021,0.0046164218014782,0.0097513953499049,0.0014500869149891
All Population,Prevalence,United States Virgin Islands,Female,Age-standardized,Idiopathic developmental intellectual disability,Percent,2021,0.0039647845559197,0.0075754843736954,0.0018084003002257
All Population,Prevalence,United States Virgin Islands,Male,Age-standardized,Other mental disorders,Percent,2021,0.0189813936682843,0.0238196306618147,0.0148882004204297
All Population,Prevalence,United States Virgin Islands,Female,Age-standardized,Other mental disorders,Percent,2021,0.0127500425317022,0.0162598049172543,0.0100693130217663
All Population,Prevalence,Seychelles,Male,Age-standardized,Schizophrenia,Percent,2021,0.0034102782205324,0.0042118064806254,0.0026698343101727
All Population,Prevalence,Seychelles,Female,Age-standardized,Schizophrenia,Percent,2021,0.0030414597560419,0.0037310738180582,0.0023450111024096
All Population,Prevalence,Seychelles,Male,Age-standardized,Depressive disorders,Percent,2021,0.0250312458998636,0.0299681284163407,0.0213857292253643
All Population,Prevalence,Seychelles,Female,Age-standardized,Depressive disorders,Percent,2021,0.0323595118670228,0.0384833617216126,0.0275559034475514
All Population,Prevalence,Seychelles,Male,Age-standardized,Bipolar disorder,Percent,2021,0.0032442980809175,0.0041213260546386,0.002578471757726
All Population,Prevalence,Seychelles,Female,Age-standardized,Bipolar disorder,Percent,2021,0.0032900075808136,0.0041799515233702,0.0026178285515771
All Population,Prevalence,Rwanda,Male,Age-standardized,Schizophrenia,Percent,2021,0.0029921947921901,0.0037124362097854,0.0023231868720277
All Population,Prevalence,Rwanda,Female,Age-standardized,Schizophrenia,Percent,2021,0.0029110743367718,0.0035776000710911,0.0022476521099421
All Population,Prevalence,Rwanda,Male,Age-standardized,Depressive disorders,Percent,2021,0.0336417711401051,0.0397103679915534,0.0287757901017925
All Population,Prevalence,Rwanda,Female,Age-standardized,Depressive disorders,Percent,2021,0.0466894826946315,0.0553181704683348,0.0399822465970888
All Population,Prevalence,Saint Kitts and Nevis,Male,Age-standardized,Schizophrenia,Percent,2021,0.0035277147703811,0.0043489121314424,0.0027246722760585
All Population,Prevalence,Saint Kitts and Nevis,Female,Age-standardized,Schizophrenia,Percent,2021,0.0032045688457324,0.003984337494555,0.0024973473087354
All Population,Prevalence,Niue,Male,Age-standardized,Schizophrenia,Percent,2021,0.0035793628288746,0.0044077728022805,0.0028032057715805
All Population,Prevalence,Niue,Female,Age-standardized,Schizophrenia,Percent,2021,0.003119852114124,0.0039218827844435,0.0024461850338376
All Population,Prevalence,Niue,Male,Age-standardized,Depressive disorders,Percent,2021,0.0342575456861909,0.0470076754617707,0.024638618002688
All Population,Prevalence,Niue,Female,Age-standardized,Depressive disorders,Percent,2021,0.0331037924536513,0.0441677906403331,0.0245748570846461
All Population,Prevalence,Mali,Male,Age-standardized,Autism spectrum disorders,Percent,2021,0.009952994910909,0.0183096962162969,0.0049646067210009
All Population,Prevalence,Mali,Female,Age-standardized,Autism spectrum disorders,Percent,2021,0.0037182913148104,0.0068952898840891,0.0018457881015366
All Population,Prevalence,Mali,Male,Age-standardized,Attention-deficit/hyperactivity disorder,Percent,2021,0.0121234021226879,0.0167532735489673,0.0081642315861564
All Population,Prevalence,Mali,Female,Age-standardized,Attention-deficit/hyperactivity disorder,Percent,2021,0.0060323473371601,0.0085250320054243,0.0041261722245088
All Population,Prevalence,Mali,Male,Age-standardized,Conduct disorder,Percent,2021,0.0074257855405408,0.0093823737446241,0.005682654287286
All Population,Prevalence,Mali,Female,Age-standardized,Conduct disorder,Percent,2021,0.004116935569017,0.0054064381621497,0.0028112357933069
All Population,Prevalence,Mali,Male,Age-standardized,Idiopathic developmental intellectual disability,Percent,2021,0.0032812143482268,0.0079580839504664,0.0007106169013256
All Population,Prevalence,Mali,Female,Age-standardized,Idiopathic developmental intellectual disability,Percent,2021,0.0029854585228449,0.0064973720456151,0.000917943826578
All Population,Prevalence,Mali,Male,Age-standardized,Other mental disorders,Percent,2021,0.0182513123714411,0.0228112379422979,0.0143345759085037
All Population,Prevalence,Mali,Female,Age-standardized,Other mental disorders,Percent,2021,0.012337356127258,0.0157482330869463,0.0097050184186066
All Population,Prevalence,Niue,Male,Age-standardized,Bipolar disorder,Percent,2021,0.0038995931999665,0.0049808530852907,0.0030705907159753
All Population,Prevalence,Niue,Female,Age-standardized,Bipolar disorder,Percent,2021,0.0039161630447778,0.0049381976871955,0.0030612682915273
All Population,Prevalence,Mauritania,Male,Age-standardized,Schizophrenia,Percent,2021,0.0030949640580389,0.003828089289868,0.0024021814188121
All Population,Prevalence,Mauritania,Female,Age-standardized,Schizophrenia,Percent,2021,0.00309986695629,0.0038617473452947,0.0023797328129925
All Population,Prevalence,Latvia,Male,Age-standardized,Depressive disorders,Percent,2021,0.0281538095623043,0.0321739857730688,0.0247404554200469
All Population,Prevalence,Latvia,Female,Age-standardized,Depressive disorders,Percent,2021,0.0397904181056578,0.0449466634162055,0.0358749896494165
All Population,Prevalence,Latvia,Male,Age-standardized,Bipolar disorder,Percent,2021,0.0050493433905189,0.0064017920341956,0.0040164270785758
All Population,Prevalence,Latvia,Female,Age-standardized,Bipolar disorder,Percent,2021,0.0052808956979122,0.0066653977939794,0.0041746005408028
All Population,Prevalence,Latvia,Male,Age-standardized,Anxiety disorders,Percent,2021,0.0360711719774998,0.0479688524211432,0.0269389652512442
All Population,Prevalence,Latvia,Female,Age-standardized,Anxiety disorders,Percent,2021,0.059362648562075,0.079217146035847,0.0451276124027
All Population,Prevalence,Latvia,Male,Age-standardized,Eating disorders,Percent,2021,0.0015980893023304,0.0022205869920561,0.0011895562693161
All Population,Prevalence,Latvia,Female,Age-standardized,Eating disorders,Percent,2021,0.0036627350531552,0.0048864412277125,0.0028470911887377
All Population,Prevalence,Latvia,Male,Age-standardized,Autism spectrum disorders,Percent,2021,0.012272768121209,0.0225417629624813,0.0059690017152719
All Population,Prevalence,Latvia,Female,Age-standardized,Autism spectrum disorders,Percent,2021,0.0044621131952304,0.0082345067538292,0.0021572144917049
All Population,Prevalence,Latvia,Male,Age-standardized,Attention-deficit/hyperactivity disorder,Percent,2021,0.0088873382427168,0.0122123852683116,0.0061787994550809
All Population,Prevalence,Latvia,Female,Age-standardized,Attention-deficit/hyperactivity disorder,Percent,2021,0.0033983727538681,0.0047469130719245,0.0023409842756881
All Population,Prevalence,Latvia,Male,Age-standardized,Conduct disorder,Percent,2021,0.0079309462838393,0.0099523646730631,0.0060214838114331
All Population,Prevalence,Latvia,Female,Age-standardized,Conduct disorder,Percent,2021,0.0041348552465913,0.0054235361273902,0.0028454708143581
All Population,Prevalence,Latvia,Male,Age-standardized,Idiopathic developmental intellectual disability,Percent,2021,0.010968731114208,0.0188022112121481,0.0052156252717669
All Population,Prevalence,Latvia,Female,Age-standardized,Idiopathic developmental intellectual disability,Percent,2021,0.0088812787517365,0.0142972348209064,0.0051373709749101
All Population,Prevalence,Latvia,Male,Age-standardized,Other mental disorders,Percent,2021,0.0197143742245318,0.0247871311575569,0.0153885208192506
All Population,Prevalence,Latvia,Female,Age-standardized,Other mental disorders,Percent,2021,0.0129894867607828,0.016579743887377,0.0102578266275998
All Population,Prevalence,Saint Lucia,Male,Age-standardized,Autism spectrum disorders,Percent,2021,0.0090830163210482,0.0162056866519088,0.0046320078450447
All Population,Prevalence,Saint Lucia,Female,Age-standardized,Autism spectrum disorders,Percent,2021,0.0033231413896925,0.0059511817692602,0.0016951967392634
All Population,Prevalence,Saint Lucia,Male,Age-standardized,Attention-deficit/hyperactivity disorder,Percent,2021,0.0371678675819504,0.0514635667300902,0.0266246695781796
All Population,Prevalence,Saint Lucia,Female,Age-standardized,Attention-deficit/hyperactivity disorder,Percent,2021,0.0139454675757698,0.0193788131152519,0.0100147343740338
All Population,Prevalence,Saint Lucia,Male,Age-standardized,Conduct disorder,Percent,2021,0.0077431410443441,0.0096012310614064,0.0059658210674691
All Population,Prevalence,Saint Lucia,Female,Age-standardized,Conduct disorder,Percent,2021,0.0040057598999756,0.0054478270682816,0.0027665918021619
All Population,Prevalence,Saint Lucia,Male,Age-standardized,Idiopathic developmental intellectual disability,Percent,2021,0.0046801986538833,0.0094847921203507,0.0015284925580062
All Population,Prevalence,Saint Lucia,Female,Age-standardized,Idiopathic developmental intellectual disability,Percent,2021,0.004063639711759,0.0077340151918971,0.0017770511126672
All Population,Prevalence,Saint Lucia,Male,Age-standardized,Other mental disorders,Percent,2021,0.0187673177703303,0.0235062492124428,0.0147364825903016
All Population,Prevalence,Saint Lucia,Female,Age-standardized,Other mental disorders,Percent,2021,0.0126210688991056,0.0161100101440137,0.0099433633835641
All Population,Prevalence,Germany,Male,Age-standardized,Schizophrenia,Percent,2021,0.0035505225780015,0.004413185972779,0.0027461857328216
All Population,Prevalence,Germany,Female,Age-standardized,Schizophrenia,Percent,2021,0.002840315886978,0.0034877501086262,0.0022176673782006
All Population,Prevalence,Germany,Male,Age-standardized,Depressive disorders,Percent,2021,0.0365309427926458,0.0406482025118024,0.0326519781926678
All Population,Prevalence,Germany,Female,Age-standardized,Depressive disorders,Percent,2021,0.0596291882109932,0.065540787858576,0.0536545587470376
All Population,Prevalence,Mauritania,Male,Age-standardized,Depressive disorders,Percent,2021,0.0291507906570153,0.0353396258841992,0.0242698222106672
All Population,Prevalence,Mauritania,Female,Age-standardized,Depressive disorders,Percent,2021,0.037465268259033,0.0455097548933909,0.0316098696150775
All Population,Prevalence,Mauritania,Male,Age-standardized,Bipolar disorder,Percent,2021,0.0046196408822606,0.0058665791239022,0.0036744086834555
All Population,Prevalence,Mauritania,Female,Age-standardized,Bipolar disorder,Percent,2021,0.0047065111934747,0.0060049306645539,0.0037407791283772
All Population,Prevalence,Mauritania,Male,Age-standardized,Anxiety disorders,Percent,2021,0.0407977510179388,0.0529085477374212,0.032184462575798
All Population,Prevalence,Mauritania,Female,Age-standardized,Anxiety disorders,Percent,2021,0.0641601355356931,0.0852444426812088,0.0492478467998447
All Population,Prevalence,Mauritania,Male,Age-standardized,Eating disorders,Percent,2021,0.0008828308908917,0.0012492906516721,0.0006529440011873
All Population,Prevalence,Mauritania,Female,Age-standardized,Eating disorders,Percent,2021,0.0021612703970795,0.002812841762404,0.0016932746960067
All Population,Prevalence,Mauritania,Male,Age-standardized,Autism spectrum disorders,Percent,2021,0.0110054090506296,0.0204129676417241,0.0054066377864815
All Population,Prevalence,Mauritania,Female,Age-standardized,Autism spectrum disorders,Percent,2021,0.0040958797449785,0.0075892388285025,0.0020138544423241
All Population,Prevalence,Guinea,Male,Age-standardized,Autism spectrum disorders,Percent,2021,0.0098378466409037,0.018237897718561,0.0048964796767866
All Population,Prevalence,Guinea,Female,Age-standardized,Autism spectrum disorders,Percent,2021,0.0036748096813809,0.0067669981911879,0.0018336464327654
All Population,Prevalence,Guinea,Male,Age-standardized,Attention-deficit/hyperactivity disorder,Percent,2021,0.0121326041150833,0.0167678296770012,0.008164926863293
All Population,Prevalence,Guinea,Female,Age-standardized,Attention-deficit/hyperactivity disorder,Percent,2021,0.006042670825487,0.0085401131460257,0.0041297841885239
All Population,Prevalence,Guinea,Male,Age-standardized,Conduct disorder,Percent,2021,0.0074311514066352,0.0093919461829471,0.0056818492655879
All Population,Prevalence,Guinea,Female,Age-standardized,Conduct disorder,Percent,2021,0.0041239509232836,0.0054193167877612,0.0028190555809307
All Population,Prevalence,Guinea,Male,Age-standardized,Idiopathic developmental intellectual disability,Percent,2021,0.0025737754120098,0.007197907025537,0.0004153391991928
All Population,Prevalence,Guinea,Female,Age-standardized,Idiopathic developmental intellectual disability,Percent,2021,0.0024316783897556,0.0055850230444982,0.0005312013167119
All Population,Prevalence,Guinea,Male,Age-standardized,Other mental disorders,Percent,2021,0.0182643246972456,0.0228075449059424,0.0143075095629154
All Population,Prevalence,Guinea,Female,Age-standardized,Other mental disorders,Percent,2021,0.0123579580493062,0.0157645098626061,0.009711528644825
All Population,Prevalence,El Salvador,Male,Age-standardized,Schizophrenia,Percent,2021,0.0034046659878957,0.0041703982376838,0.0026377164678012
All Population,Prevalence,El Salvador,Female,Age-standardized,Schizophrenia,Percent,2021,0.0032943567042359,0.0040970574229849,0.0025644975556923
All Population,Prevalence,Germany,Male,Age-standardized,Bipolar disorder,Percent,2021,0.0051949012276815,0.0061653503599635,0.0045134913928026
All Population,Prevalence,Germany,Female,Age-standardized,Bipolar disorder,Percent,2021,0.0074068227138614,0.0088977417680987,0.0061038702211913
All Population,Prevalence,Germany,Male,Age-standardized,Anxiety disorders,Percent,2021,0.0468052996046816,0.0559614538877117,0.0395786827948506
All Population,Prevalence,Germany,Female,Age-standardized,Anxiety disorders,Percent,2021,0.0756240528208011,0.0878361843440388,0.0654725004322892
All Population,Prevalence,Germany,Male,Age-standardized,Eating disorders,Percent,2021,0.002812819344012,0.0038135185136992,0.0021447436507352
All Population,Prevalence,Germany,Female,Age-standardized,Eating disorders,Percent,2021,0.00674505498424,0.0087080160808615,0.0053683913454468
All Population,Prevalence,Germany,Male,Age-standardized,Autism spectrum disorders,Percent,2021,0.0150286511846039,0.0246436158677156,0.0088068761691754
All Population,Prevalence,Germany,Female,Age-standardized,Autism spectrum disorders,Percent,2021,0.0048061522486757,0.007141340779332,0.0030519924308072
All Population,Prevalence,Germany,Male,Age-standardized,Attention-deficit/hyperactivity disorder,Percent,2021,0.006050191696656,0.0085650735533935,0.0041136591961012
All Population,Prevalence,Germany,Female,Age-standardized,Attention-deficit/hyperactivity disorder,Percent,2021,0.002495512656403,0.0035559761113234,0.0017253373053011
All Population,Prevalence,Germany,Male,Age-standardized,Conduct disorder,Percent,2021,0.008811875009911,0.0108273751894245,0.0065797478096217
All Population,Prevalence,Germany,Female,Age-standardized,Conduct disorder,Percent,2021,0.0043837545303441,0.005749735365837,0.0030380873944196
All Population,Prevalence,Sweden,Male,Age-standardized,Schizophrenia,Percent,2021,0.0026975133423142,0.0029067826120097,0.0025107591229571
All Population,Prevalence,Sweden,Female,Age-standardized,Schizophrenia,Percent,2021,0.0022088841122835,0.0023135235270222,0.0021121702067204
All Population,Prevalence,Maldives,Male,Age-standardized,Depressive disorders,Percent,2021,0.0243602291602892,0.0291025353968691,0.0207887909456497
All Population,Prevalence,Maldives,Female,Age-standardized,Depressive disorders,Percent,2021,0.0313837387603696,0.0373448408510944,0.0266800144126899
All Population,Prevalence,Maldives,Male,Age-standardized,Bipolar disorder,Percent,2021,0.003269813185348,0.0041605167667873,0.002585310426605
All Population,Prevalence,Maldives,Female,Age-standardized,Bipolar disorder,Percent,2021,0.0032661509174356,0.0041796639977175,0.0025739174362821
All Population,Prevalence,Maldives,Male,Age-standardized,Anxiety disorders,Percent,2021,0.0189428738933598,0.02309705445729,0.0150177549528379
All Population,Prevalence,Maldives,Female,Age-standardized,Anxiety disorders,Percent,2021,0.0297749634277677,0.035701513282166,0.0236736832418972
All Population,Prevalence,Maldives,Male,Age-standardized,Eating disorders,Percent,2021,0.0010834676419609,0.0014682696959034,0.0008139248453909
All Population,Prevalence,Maldives,Female,Age-standardized,Eating disorders,Percent,2021,0.0027665039319418,0.0036527806144232,0.0021185520397565
All Population,Prevalence,El Salvador,Male,Age-standardized,Depressive disorders,Percent,2021,0.0225799882862395,0.0279658186992714,0.0187831557947143
All Population,Prevalence,El Salvador,Female,Age-standardized,Depressive disorders,Percent,2021,0.0401836513593563,0.0494528018904283,0.0332701297164686
All Population,Prevalence,El Salvador,Male,Age-standardized,Bipolar disorder,Percent,2021,0.0068389738781781,0.0088308508828045,0.0055069061922829
All Population,Prevalence,El Salvador,Female,Age-standardized,Bipolar disorder,Percent,2021,0.0083819560259111,0.0107762003770748,0.0066170681905
All Population,Prevalence,El Salvador,Male,Age-standardized,Anxiety disorders,Percent,2021,0.0393584903026343,0.0484033947807183,0.0302140024948957
All Population,Prevalence,El Salvador,Female,Age-standardized,Anxiety disorders,Percent,2021,0.0674107084132233,0.0829224211820267,0.0527775043380548
All Population,Prevalence,El Salvador,Male,Age-standardized,Eating disorders,Percent,2021,0.0018324179730383,0.0025773799357419,0.0013488303459203
All Population,Prevalence,El Salvador,Female,Age-standardized,Eating disorders,Percent,2021,0.0042335226420059,0.0058383373388016,0.0032165778519868
All Population,Prevalence,El Salvador,Male,Age-standardized,Autism spectrum disorders,Percent,2021,0.0105427022080214,0.0177507125762787,0.0057541056744322
All Population,Prevalence,El Salvador,Female,Age-standardized,Autism spectrum disorders,Percent,2021,0.0039113386759145,0.0067793655048108,0.0020736359793051
All Population,Prevalence,El Salvador,Male,Age-standardized,Attention-deficit/hyperactivity disorder,Percent,2021,0.0165458392548005,0.0226282746583701,0.0116175664156433
All Population,Prevalence,El Salvador,Female,Age-standardized,Attention-deficit/hyperactivity disorder,Percent,2021,0.0065299393863459,0.0093189788140813,0.0045161199875813
All Population,Prevalence,El Salvador,Male,Age-standardized,Conduct disorder,Percent,2021,0.0081314209533143,0.0101948261300593,0.0062332229282238
All Population,Prevalence,El Salvador,Female,Age-standardized,Conduct disorder,Percent,2021,0.0043589120815773,0.0058168440019535,0.0030576008791219
All Population,Prevalence,Guinea-Bissau,Male,Age-standardized,Schizophrenia,Percent,2021,0.0027606552413899,0.0033862940282292,0.0021412491211839
All Population,Prevalence,Guinea-Bissau,Female,Age-standardized,Schizophrenia,Percent,2021,0.0028982779550397,0.003620712741773,0.002235665620161
All Population,Prevalence,Guinea-Bissau,Male,Age-standardized,Depressive disorders,Percent,2021,0.0299623074472335,0.0351755181901699,0.0257163124078401
All Population,Prevalence,Guinea-Bissau,Female,Age-standardized,Depressive disorders,Percent,2021,0.0386472613966281,0.0457611380948499,0.0334011075440479
All Population,Prevalence,Sweden,Male,Age-standardized,Depressive disorders,Percent,2021,0.0316012781132568,0.03592433939923,0.028331388032188
All Population,Prevalence,Sweden,Female,Age-standardized,Depressive disorders,Percent,2021,0.0612490935206378,0.0678204642025807,0.0555097557208142
All Population,Prevalence,Maldives,Male,Age-standardized,Autism spectrum disorders,Percent,2021,0.0095458116462466,0.014809693388031,0.0056439121070151
All Population,Prevalence,Maldives,Female,Age-standardized,Autism spectrum disorders,Percent,2021,0.0031180436903257,0.0050839136088034,0.0017955529016974
All Population,Prevalence,Maldives,Male,Age-standardized,Attention-deficit/hyperactivity disorder,Percent,2021,0.0088791545994018,0.0125931035684676,0.0062797820925081
All Population,Prevalence,Maldives,Female,Age-standardized,Attention-deficit/hyperactivity disorder,Percent,2021,0.003267788418634,0.004673498722191,0.00223648305021
All Population,Prevalence,Maldives,Male,Age-standardized,Conduct disorder,Percent,2021,0.0058420106839425,0.0076330023362454,0.0042786682635139
All Population,Prevalence,Maldives,Female,Age-standardized,Conduct disorder,Percent,2021,0.0027213039918696,0.0036152516754776,0.0019128602806697
All Population,Prevalence,Maldives,Male,Age-standardized,Idiopathic developmental intellectual disability,Percent,2021,0.0055356454820552,0.0110813017141112,0.0020244158415835
All Population,Prevalence,Maldives,Female,Age-standardized,Idiopathic developmental intellectual disability,Percent,2021,0.0085388969751097,0.0145787644048127,0.004323219928744
All Population,Prevalence,Maldives,Male,Age-standardized,Other mental disorders,Percent,2021,0.0189899941385921,0.0237664334108332,0.0149127537051957
All Population,Prevalence,Maldives,Female,Age-standardized,Other mental disorders,Percent,2021,0.0125862332314188,0.0160612977100633,0.0099149381854106
All Population,Prevalence,Mozambique,Male,Age-standardized,Depressive disorders,Percent,2021,0.0339220677341389,0.0402108768259692,0.0288590118500079
All Population,Prevalence,Mozambique,Female,Age-standardized,Depressive disorders,Percent,2021,0.0446764996162867,0.0528036521392338,0.0382365271617875
All Population,Prevalence,Mozambique,Male,Age-standardized,Bipolar disorder,Percent,2021,0.0043729239425468,0.0056042095364974,0.0034813886243003
All Population,Prevalence,Mozambique,Female,Age-standardized,Bipolar disorder,Percent,2021,0.0046588990080812,0.0058791525973478,0.0036935858102555
All Population,Prevalence,Mozambique,Male,Age-standardized,Anxiety disorders,Percent,2021,0.0597942151848711,0.0707086046304476,0.0472018317750658
All Population,Prevalence,Mozambique,Female,Age-standardized,Anxiety disorders,Percent,2021,0.0635855252355506,0.0752090257216069,0.0513959168894169
All Population,Prevalence,Mozambique,Male,Age-standardized,Eating disorders,Percent,2021,0.0005950654076206,0.0008254237043202,0.0004529508751245
All Population,Prevalence,Mozambique,Female,Age-standardized,Eating disorders,Percent,2021,0.0014288481504815,0.0018505693869091,0.0011105194767409
All Population,Prevalence,Mozambique,Male,Age-standardized,Autism spectrum disorders,Percent,2021,0.0114569710835503,0.0205756410371217,0.0058921537708929
All Population,Prevalence,Mozambique,Female,Age-standardized,Autism spectrum disorders,Percent,2021,0.004243467548033,0.007694918189753,0.0021409924570087
All Population,Prevalence,Mozambique,Male,Age-standardized,Attention-deficit/hyperactivity disorder,Percent,2021,0.0175048811725899,0.0241377178796275,0.0121824043213386
All Population,Prevalence,Mozambique,Female,Age-standardized,Attention-deficit/hyperactivity disorder,Percent,2021,0.0065791620539006,0.0091952865802623,0.0045283068036873
All Population,Prevalence,Mozambique,Male,Age-standardized,Conduct disorder,Percent,2021,0.0078095835175876,0.009747529968277,0.0060987984654283
All Population,Prevalence,Mozambique,Female,Age-standardized,Conduct disorder,Percent,2021,0.0039427746169117,0.0052776036641937,0.002752560025293
All Population,Prevalence,Mozambique,Male,Age-standardized,Idiopathic developmental intellectual disability,Percent,2021,0.0021870723918109,0.0062025341093832,0.0003500026050718
All Population,Prevalence,Mozambique,Female,Age-standardized,Idiopathic developmental intellectual disability,Percent,2021,0.0022395636750228,0.0055384528534595,0.000468560842852
All Population,Prevalence,Mozambique,Male,Age-standardized,Other mental disorders,Percent,2021,0.0182940305917964,0.022854125543295,0.0143449456012888
All Population,Prevalence,Mozambique,Female,Age-standardized,Other mental disorders,Percent,2021,0.0123463163189097,0.0157650999514351,0.009711680250419
All Population,Prevalence,Guatemala,Male,Age-standardized,Schizophrenia,Percent,2021,0.0033605951806513,0.0041414508693531,0.002603356736049
All Population,Prevalence,Guatemala,Female,Age-standardized,Schizophrenia,Percent,2021,0.0031343356233276,0.0038924118114144,0.0024458466307748
All Population,Prevalence,North Macedonia,Male,Age-standardized,Schizophrenia,Percent,2021,0.0034048486215765,0.0042161573466671,0.0026813718021985
All Population,Prevalence,North Macedonia,Female,Age-standardized,Schizophrenia,Percent,2021,0.0030211705780157,0.003711126833705,0.0023696879516285
All Population,Prevalence,North Macedonia,Male,Age-standardized,Depressive disorders,Percent,2021,0.0219637619354486,0.0254244897877554,0.0191104696063364
All Population,Prevalence,North Macedonia,Female,Age-standardized,Depressive disorders,Percent,2021,0.0303694832629206,0.0346669781705702,0.0266502879028786
All Population,Prevalence,North Macedonia,Male,Age-standardized,Bipolar disorder,Percent,2021,0.004796398320682,0.0060279859492004,0.003796600646381
All Population,Prevalence,North Macedonia,Female,Age-standardized,Bipolar disorder,Percent,2021,0.0051182145571987,0.0065246122154795,0.0040461670454626
All Population,Prevalence,North Macedonia,Male,Age-standardized,Anxiety disorders,Percent,2021,0.0424336567441084,0.0566873528627506,0.0318153190453563
All Population,Prevalence,North Macedonia,Female,Age-standardized,Anxiety disorders,Percent,2021,0.0773906764359013,0.1016459348388318,0.0599361730561923
All Population,Prevalence,North Macedonia,Male,Age-standardized,Eating disorders,Percent,2021,0.0012933736158953,0.0017975663385492,0.0009486815965049
All Population,Prevalence,North Macedonia,Female,Age-standardized,Eating disorders,Percent,2021,0.0030593121417052,0.0042193844346215,0.0023456657403945
All Population,Prevalence,Gabon,Male,Age-standardized,Conduct disorder,Percent,2021,0.0077113636616185,0.0096604367612993,0.0059200413703412
All Population,Prevalence,Gabon,Female,Age-standardized,Conduct disorder,Percent,2021,0.0041457579603509,0.0055646618013982,0.0029006343081556
All Population,Prevalence,South Africa,Male,Age-standardized,Schizophrenia,Percent,2021,0.0029603970132725,0.0034765142742039,0.0025160935939282
All Population,Prevalence,South Africa,Female,Age-standardized,Schizophrenia,Percent,2021,0.0029134883471548,0.0034351613945211,0.0024782298451574
All Population,Prevalence,Gabon,Male,Age-standardized,Idiopathic developmental intellectual disability,Percent,2021,0.0022836212252246,0.0060706047738295,0.0003043244830748
All Population,Prevalence,Gabon,Female,Age-standardized,Idiopathic developmental intellectual disability,Percent,2021,0.0023145017983437,0.0050146858969812,0.0006534599061844
All Population,Prevalence,Gabon,Male,Age-standardized,Other mental disorders,Percent,2021,0.0183491491632153,0.0229636292342228,0.0143820857537203
All Population,Prevalence,Gabon,Female,Age-standardized,Other mental disorders,Percent,2021,0.0123267392351221,0.015700086960173,0.0096807823149811
