population_group,measure,location,sex,age,cause,metric,year,val,upper,lower
All Population,Prevalence,Djibouti,Male,All ages,Autism spectrum disorders,Percent,2023,0.0133637569497264,0.0249999704330498,0.0067446933534732
All Population,Prevalence,Djibouti,Female,All ages,Autism spectrum disorders,Percent,2023,0.0049042416509016,0.0092763882770657,0.0024196392314822
All Population,Prevalence,Djibouti,Male,All ages,Attention-deficit/hyperactivity disorder,Percent,2023,0.0203006232694583,0.0281586663778557,0.0140617810761225
All Population,Prevalence,Djibouti,Female,All ages,Attention-deficit/hyperactivity disorder,Percent,2023,0.0073635611023948,0.0103159199652361,0.0050509052077836
All Population,Prevalence,Djibouti,Male,All ages,Conduct disorder,Percent,2023,0.0096040049773416,0.0120159047197601,0.0074594498916566
All Population,Prevalence,Djibouti,Female,All ages,Conduct disorder,Percent,2023,0.0045533916259441,0.0061113008051496,0.0031840009455696
All Population,Prevalence,Djibouti,Male,All ages,Idiopathic developmental intellectual disability,Percent,2023,0.0029574875752348,0.0082793874920856,0.000361582889746
All Population,Prevalence,Djibouti,Female,All ages,Idiopathic developmental intellectual disability,Percent,2023,0.0029336696064847,0.0065784546092176,0.0006897186696859
All Population,Prevalence,Djibouti,Male,All ages,Other mental disorders,Percent,2023,0.0162384406705467,0.0204898896531149,0.0126440876423834
All Population,Prevalence,Djibouti,Female,All ages,Other mental disorders,Percent,2023,0.0108738070502157,0.0139309578438523,0.0084413869210673
All Population,Prevalence,Malawi,Male,All ages,Depressive disorders,Percent,2023,0.0280452085634622,0.0338671826375996,0.0230400025076519
All Population,Prevalence,Malawi,Female,All ages,Depressive disorders,Percent,2023,0.038610957772929,0.0464098199075519,0.0318781096037281
All Population,Prevalence,Malawi,Male,All ages,Bipolar disorder,Percent,2023,0.0035508264102979,0.0047753781765691,0.002748003319796
All Population,Prevalence,Malawi,Female,All ages,Bipolar disorder,Percent,2023,0.0038588006355626,0.0051720102274045,0.0029957902554473
All Population,Prevalence,Malawi,Male,All ages,Anxiety disorders,Percent,2023,0.0562008077431943,0.0707612454180341,0.0429872044473136
All Population,Prevalence,Malawi,Female,All ages,Anxiety disorders,Percent,2023,0.0611874768716558,0.0751139188958566,0.0491114255902059
All Population,Prevalence,Malawi,Male,All ages,Eating disorders,Percent,2023,0.0007093116063023,0.0009951260604094,0.0005282234702694
All Population,Prevalence,Malawi,Female,All ages,Eating disorders,Percent,2023,0.0017127740434175,0.0022423656615826,0.0012629658761605
All Population,Prevalence,Malawi,Male,All ages,Autism spectrum disorders,Percent,2023,0.0137166234594977,0.0284288963000582,0.006540152606789
All Population,Prevalence,Malawi,Female,All ages,Autism spectrum disorders,Percent,2023,0.0049782754496397,0.0103709929866242,0.0023429044688066
All Population,Prevalence,Malawi,Male,All ages,Attention-deficit/hyperactivity disorder,Percent,2023,0.022719468562576,0.0318153850595891,0.01572599176355
All Population,Prevalence,Malawi,Female,All ages,Attention-deficit/hyperactivity disorder,Percent,2023,0.0083507394446676,0.0119222826927472,0.0056464699398661
All Population,Prevalence,Malawi,Male,All ages,Conduct disorder,Percent,2023,0.0119743440189204,0.014968810670829,0.0092835477073665
All Population,Prevalence,Malawi,Female,All ages,Conduct disorder,Percent,2023,0.0058180935776372,0.0078305828713019,0.0040388527788388
All Population,Prevalence,Malawi,Male,All ages,Idiopathic developmental intellectual disability,Percent,2023,0.0025386977237222,0.0068544883873232,0.0002973106823274
All Population,Prevalence,Malawi,Female,All ages,Idiopathic developmental intellectual disability,Percent,2023,0.0026279907806421,0.0062980239415343,0.0005200725030044
All Population,Prevalence,Malawi,Male,All ages,Other mental disorders,Percent,2023,0.0128106080149282,0.0162724285842814,0.0098461839837701
All Population,Prevalence,Malawi,Female,All ages,Other mental disorders,Percent,2023,0.0087897752869639,0.0113805733633588,0.0067327886111072
All Population,Prevalence,American Samoa,Male,All ages,Bipolar disorder,Percent,2023,0.0039661794292134,0.005041299039518,0.0031640689681431
All Population,Prevalence,American Samoa,Female,All ages,Bipolar disorder,Percent,2023,0.0040006102271454,0.0051125816978597,0.0031335801560661
All Population,Prevalence,American Samoa,Male,All ages,Anxiety disorders,Percent,2023,0.0453949860014685,0.0695164770090808,0.0320402241838401
All Population,Prevalence,American Samoa,Female,All ages,Anxiety disorders,Percent,2023,0.0617592338992005,0.0882728530010336,0.044048049068686
All Population,Prevalence,American Samoa,Male,All ages,Eating disorders,Percent,2023,0.0011524135859507,0.0016084141865522,0.0008835260654922
All Population,Prevalence,American Samoa,Female,All ages,Eating disorders,Percent,2023,0.00258457272253,0.0033283079472273,0.0020053786098466
All Population,Prevalence,American Samoa,Male,All ages,Autism spectrum disorders,Percent,2023,0.0093095118354466,0.0158388436855922,0.0048869138890736
All Population,Prevalence,American Samoa,Female,All ages,Autism spectrum disorders,Percent,2023,0.003321060981809,0.0054439073731182,0.0018052889674233
All Population,Prevalence,American Samoa,Male,All ages,Attention-deficit/hyperactivity disorder,Percent,2023,0.0138372818081117,0.0193020227409586,0.0095353189025766
All Population,Prevalence,American Samoa,Female,All ages,Attention-deficit/hyperactivity disorder,Percent,2023,0.0049588263524173,0.006949636760691,0.0034611703993809
All Population,Prevalence,American Samoa,Male,All ages,Conduct disorder,Percent,2023,0.0077056423658892,0.0097535336923993,0.0057407486196608
All Population,Prevalence,American Samoa,Female,All ages,Conduct disorder,Percent,2023,0.0035174884258981,0.0047395310024738,0.0023808781529609
All Population,Prevalence,American Samoa,Male,All ages,Idiopathic developmental intellectual disability,Percent,2023,0.0049852666666774,0.0104218231830499,0.001739399806223
All Population,Prevalence,American Samoa,Female,All ages,Idiopathic developmental intellectual disability,Percent,2023,0.0051282897873828,0.0092414105018855,0.0025049249316154
All Population,Prevalence,American Samoa,Male,All ages,Other mental disorders,Percent,2023,0.0189758645902879,0.0238021953090241,0.014848054639584
All Population,Prevalence,American Samoa,Female,All ages,Other mental disorders,Percent,2023,0.0128178042481003,0.016461846031243,0.0100935364178249
All Population,Prevalence,Pakistan,Male,All ages,Conduct disorder,Percent,2023,0.0097821571138324,0.012483188450503,0.0073992505808767
All Population,Prevalence,Pakistan,Female,All ages,Conduct disorder,Percent,2023,0.0046098683858457,0.0062481415203173,0.0031658648758579
All Population,Prevalence,Pakistan,Male,All ages,Idiopathic developmental intellectual disability,Percent,2023,0.0183103708284547,0.0316428137965051,0.0098796846389989
All Population,Prevalence,Pakistan,Female,All ages,Idiopathic developmental intellectual disability,Percent,2023,0.0127453832685494,0.0218635340686039,0.0067924965898346
All Population,Prevalence,Pakistan,Male,All ages,Other mental disorders,Percent,2023,0.0139004707107473,0.0174161833283209,0.0108686796470276
All Population,Prevalence,Pakistan,Female,All ages,Other mental disorders,Percent,2023,0.0092025046790306,0.0116109247493633,0.0072423211853858
All Population,Prevalence,Greece,Male,All ages,Schizophrenia,Percent,2023,0.0039601818573602,0.0048649913230056,0.0031000549145396
All Population,Prevalence,Greece,Female,All ages,Schizophrenia,Percent,2023,0.0035351042702427,0.0042824849855447,0.0028512691434491
All Population,Prevalence,Greece,Male,All ages,Depressive disorders,Percent,2023,0.0448735088201888,0.0527937222241227,0.0389378116915171
All Population,Prevalence,Greece,Female,All ages,Depressive disorders,Percent,2023,0.075928863057146,0.0864533344792055,0.0667798435848277
All Population,Prevalence,Greece,Male,All ages,Bipolar disorder,Percent,2023,0.0069749434948783,0.0086823170098664,0.0055017331273855
All Population,Prevalence,Greece,Female,All ages,Bipolar disorder,Percent,2023,0.0079215485342096,0.0099573989456801,0.0062436291900691
All Population,Prevalence,Greece,Male,All ages,Anxiety disorders,Percent,2023,0.0787083927613711,0.0963136529562454,0.0612390471716437
All Population,Prevalence,Greece,Female,All ages,Anxiety disorders,Percent,2023,0.1197992807660694,0.1471246831922602,0.0930652704965885
All Population,Prevalence,Greece,Male,All ages,Eating disorders,Percent,2023,0.0023646780071183,0.0031487671459541,0.0017777615423624
All Population,Prevalence,Greece,Female,All ages,Eating disorders,Percent,2023,0.0053943328761042,0.006998017899598,0.0042577639110398
All Population,Prevalence,Brazil,Male,All ages,Schizophrenia,Percent,2023,0.0038358180910833,0.0045107159522267,0.0032634244448148
All Population,Prevalence,Brazil,Female,All ages,Schizophrenia,Percent,2023,0.003587479797861,0.0042249778665717,0.0030409423519285
All Population,Prevalence,Greece,Male,All ages,Autism spectrum disorders,Percent,2023,0.0126293349335169,0.0235208799830037,0.006978797564246
All Population,Prevalence,Greece,Female,All ages,Autism spectrum disorders,Percent,2023,0.003688243513955,0.0053327758138141,0.0024603820516745
All Population,Prevalence,Greece,Male,All ages,Attention-deficit/hyperactivity disorder,Percent,2023,0.0117288346821531,0.0164156637314883,0.0084337672885332
All Population,Prevalence,Greece,Female,All ages,Attention-deficit/hyperactivity disorder,Percent,2023,0.0042706953288088,0.0058808727190131,0.0029950296215198
All Population,Prevalence,Greece,Male,All ages,Conduct disorder,Percent,2023,0.0046648750758484,0.0057557529448472,0.0035249278153415
All Population,Prevalence,Greece,Female,All ages,Conduct disorder,Percent,2023,0.0021372425845482,0.0028196621843966,0.0014978116820515
All Population,Prevalence,Greece,Male,All ages,Idiopathic developmental intellectual disability,Percent,2023,0.0042133623109815,0.0092173947665736,0.0011079762969866
All Population,Prevalence,Greece,Female,All ages,Idiopathic developmental intellectual disability,Percent,2023,0.0042688880829186,0.0081408664292564,0.0018151754487048
All Population,Prevalence,Greece,Male,All ages,Other mental disorders,Percent,2023,0.027165972552433,0.0337804051031191,0.0211555153156336
All Population,Prevalence,Greece,Female,All ages,Other mental disorders,Percent,2023,0.0181398139027044,0.0223688962016203,0.0142871208077462
All Population,Prevalence,Burkina Faso,Male,All ages,Schizophrenia,Percent,2023,0.0019301818306759,0.0024417312717866,0.0014687078966278
All Population,Prevalence,Burkina Faso,Female,All ages,Schizophrenia,Percent,2023,0.0020855680927822,0.0026387061122286,0.0015775576242129
All Population,Prevalence,Monaco,Male,All ages,Schizophrenia,Percent,2023,0.0039299285298413,0.0047755692450455,0.0031732636090092
All Population,Prevalence,Monaco,Female,All ages,Schizophrenia,Percent,2023,0.0035156541299708,0.0042491716496167,0.002806130168202
All Population,Prevalence,Somalia,Male,All ages,Attention-deficit/hyperactivity disorder,Percent,2023,0.0214428142738406,0.0300592352980209,0.0147313424470749
All Population,Prevalence,Somalia,Female,All ages,Attention-deficit/hyperactivity disorder,Percent,2023,0.0078684362954566,0.0113935835589378,0.0053207031080813
All Population,Prevalence,Somalia,Male,All ages,Conduct disorder,Percent,2023,0.0112716692690255,0.0139867313132419,0.0088341005777777
All Population,Prevalence,Somalia,Female,All ages,Conduct disorder,Percent,2023,0.0054759011534969,0.0072987246874644,0.0038490957884885
All Population,Prevalence,Somalia,Male,All ages,Idiopathic developmental intellectual disability,Percent,2023,0.0026974806876056,0.0087322124319395,0.0003207675437505
All Population,Prevalence,Somalia,Female,All ages,Idiopathic developmental intellectual disability,Percent,2023,0.0025947570581431,0.0067655813539711,0.0004206738418474
All Population,Prevalence,Somalia,Male,All ages,Other mental disorders,Percent,2023,0.0115338130500114,0.0146220766070703,0.0089294552921021
All Population,Prevalence,Somalia,Female,All ages,Other mental disorders,Percent,2023,0.0080359121831785,0.0103840442994552,0.00615225729242
All Population,Prevalence,Palestine,Male,All ages,Schizophrenia,Percent,2023,0.0031802798418818,0.0039989335118479,0.0024426179512815
All Population,Prevalence,Palestine,Female,All ages,Schizophrenia,Percent,2023,0.0029087235339625,0.0037288198040949,0.0022610701159707
All Population,Prevalence,Australia,Male,All ages,Anxiety disorders,Percent,2023,0.0927687804559176,0.1098437919443915,0.0789281706708749
All Population,Prevalence,Australia,Female,All ages,Anxiety disorders,Percent,2023,0.1406152394215817,0.1596471192543698,0.1217301908751886
All Population,Prevalence,Australia,Male,All ages,Eating disorders,Percent,2023,0.0059930205358859,0.0079261864397578,0.0045734614806306
All Population,Prevalence,Australia,Female,All ages,Eating disorders,Percent,2023,0.0137412474237285,0.0180688782393544,0.0105146445545808
All Population,Prevalence,Australia,Male,All ages,Autism spectrum disorders,Percent,2023,0.015029731590852,0.0287339417442359,0.0076181624247437
All Population,Prevalence,Australia,Female,All ages,Autism spectrum disorders,Percent,2023,0.0050956518495819,0.0099464069623688,0.0025428980903861
All Population,Prevalence,Australia,Male,All ages,Attention-deficit/hyperactivity disorder,Percent,2023,0.0282388632065769,0.035493476415505,0.0211649573271773
All Population,Prevalence,Australia,Female,All ages,Attention-deficit/hyperactivity disorder,Percent,2023,0.0097601534285284,0.0128361480690613,0.007282860730132
All Population,Prevalence,Australia,Male,All ages,Conduct disorder,Percent,2023,0.0059929959468418,0.0074969500197601,0.0047141117542398
All Population,Prevalence,Australia,Female,All ages,Conduct disorder,Percent,2023,0.0030157977631267,0.0039629350114012,0.0022230196094537
All Population,Prevalence,Australia,Male,All ages,Idiopathic developmental intellectual disability,Percent,2023,0.0122558303845838,0.0220213291118751,0.005708008774007
All Population,Prevalence,Australia,Female,All ages,Idiopathic developmental intellectual disability,Percent,2023,0.0087796575464321,0.0152497882121337,0.0047445832993367
All Population,Prevalence,Australia,Male,All ages,Other mental disorders,Percent,2023,0.0248492017596335,0.0308404988089104,0.0193587929284645
All Population,Prevalence,Australia,Female,All ages,Other mental disorders,Percent,2023,0.0193846972685531,0.0242028579001008,0.0149891317349863
All Population,Prevalence,Bahamas,Male,All ages,Schizophrenia,Percent,2023,0.0038597352329241,0.0047360147288291,0.0030019751079206
All Population,Prevalence,Bahamas,Female,All ages,Schizophrenia,Percent,2023,0.0035991869289732,0.0044887964055352,0.0028020461517021
All Population,Prevalence,United States Virgin Islands,Male,All ages,Schizophrenia,Percent,2023,0.0041155755304128,0.0050460214892393,0.0032689400798301
All Population,Prevalence,United States Virgin Islands,Female,All ages,Schizophrenia,Percent,2023,0.0038805904730892,0.0046343921744412,0.0031059869146492
All Population,Prevalence,United States Virgin Islands,Male,All ages,Depressive disorders,Percent,2023,0.0293482250988101,0.0366188001949999,0.0240001241377726
All Population,Prevalence,United States Virgin Islands,Female,All ages,Depressive disorders,Percent,2023,0.0461403143751737,0.0553099152709911,0.0391841503749463
All Population,Prevalence,United States Virgin Islands,Male,All ages,Bipolar disorder,Percent,2023,0.0078298135016954,0.0097427771731553,0.006290199187722
All Population,Prevalence,United States Virgin Islands,Female,All ages,Bipolar disorder,Percent,2023,0.008947814712788,0.0111424500820283,0.0070698157037647
All Population,Prevalence,United States Virgin Islands,Male,All ages,Anxiety disorders,Percent,2023,0.0584795019431283,0.073922721840228,0.0450209273227204
All Population,Prevalence,United States Virgin Islands,Female,All ages,Anxiety disorders,Percent,2023,0.0932223781246889,0.1136979801547888,0.0708949076840966
All Population,Prevalence,Bahrain,Male,All ages,Anxiety disorders,Percent,2023,0.0478915171829719,0.0586458694836349,0.0383216134198296
All Population,Prevalence,Bahrain,Female,All ages,Anxiety disorders,Percent,2023,0.0682774634353349,0.083015620138982,0.053744318853542
All Population,Prevalence,Bahrain,Male,All ages,Eating disorders,Percent,2023,0.0030875370466835,0.0042115631986677,0.0022313582088572
All Population,Prevalence,Bahrain,Female,All ages,Eating disorders,Percent,2023,0.0060338935888753,0.008101572784911,0.0045074207236039
All Population,Prevalence,Bahrain,Male,All ages,Autism spectrum disorders,Percent,2023,0.0097014380665451,0.0151703749202004,0.006045629367609
All Population,Prevalence,Bahrain,Female,All ages,Autism spectrum disorders,Percent,2023,0.0042005946821931,0.0067177512482101,0.0024534901092778
All Population,Prevalence,Bahrain,Male,All ages,Attention-deficit/hyperactivity disorder,Percent,2023,0.0159780979405473,0.0213588982713594,0.0114839433695558
All Population,Prevalence,Bahrain,Female,All ages,Attention-deficit/hyperactivity disorder,Percent,2023,0.0052486018793682,0.0073595553499212,0.0037737520926236
All Population,Prevalence,Bahrain,Male,All ages,Conduct disorder,Percent,2023,0.0039038795067437,0.0051079068966069,0.002922326770442
All Population,Prevalence,Bahrain,Female,All ages,Conduct disorder,Percent,2023,0.0024698680996348,0.0033126059065627,0.0017085894753804
All Population,Prevalence,Bahrain,Male,All ages,Idiopathic developmental intellectual disability,Percent,2023,0.0065140846715541,0.0127826637606867,0.0027197476843373
All Population,Prevalence,Bahrain,Female,All ages,Idiopathic developmental intellectual disability,Percent,2023,0.0056121268843806,0.0102660307177618,0.0026064911095479
All Population,Prevalence,Bahrain,Male,All ages,Other mental disorders,Percent,2023,0.0231536457776645,0.0293123525751242,0.0179718475920658
All Population,Prevalence,Bahrain,Female,All ages,Other mental disorders,Percent,2023,0.0131351370340772,0.0168041320233027,0.0103073267888552
All Population,Prevalence,Ghana,Male,All ages,Schizophrenia,Percent,2023,0.0025002295193082,0.0031719616455394,0.0018934784003127
All Population,Prevalence,Ghana,Female,All ages,Schizophrenia,Percent,2023,0.0026032234601688,0.0032568243757623,0.001995315190941
All Population,Prevalence,Saudi Arabia,Male,All ages,Schizophrenia,Percent,2023,0.0043987113752817,0.0055508498370124,0.0032547742188952
All Population,Prevalence,Saudi Arabia,Female,All ages,Schizophrenia,Percent,2023,0.0033019373500213,0.00422170982172,0.002436485907684
All Population,Prevalence,United Kingdom,Male,All ages,Autism spectrum disorders,Percent,2023,0.0121115421324466,0.0229516113840824,0.0059760795860524
All Population,Prevalence,United Kingdom,Female,All ages,Autism spectrum disorders,Percent,2023,0.0037565804826795,0.0061060040519608,0.0021923048915167
All Population,Prevalence,United Kingdom,Male,All ages,Attention-deficit/hyperactivity disorder,Percent,2023,0.0134142506474116,0.0188707366788953,0.0095919293197842
All Population,Prevalence,United Kingdom,Female,All ages,Attention-deficit/hyperactivity disorder,Percent,2023,0.0044427864249931,0.0062807626559323,0.0030103083634096
All Population,Prevalence,United Kingdom,Male,All ages,Conduct disorder,Percent,2023,0.0061838876071025,0.0077061786467822,0.0047011375460272
All Population,Prevalence,United Kingdom,Female,All ages,Conduct disorder,Percent,2023,0.0030549962906382,0.0040348451796691,0.0021477795617988
All Population,Prevalence,United Kingdom,Male,All ages,Idiopathic developmental intellectual disability,Percent,2023,0.0053223204857448,0.0108701611453141,0.0016189636840387
All Population,Prevalence,United Kingdom,Female,All ages,Idiopathic developmental intellectual disability,Percent,2023,0.0047032278613144,0.0086211251087479,0.0021385716114556
All Population,Prevalence,United Kingdom,Male,All ages,Other mental disorders,Percent,2023,0.0245851039597647,0.0308508459795964,0.0195589531344119
All Population,Prevalence,United Kingdom,Female,All ages,Other mental disorders,Percent,2023,0.0165405247668931,0.0204458314996808,0.0133981587070388
All Population,Prevalence,Cyprus,Male,All ages,Depressive disorders,Percent,2023,0.0236993135909944,0.0282473851763067,0.0204761948799276
All Population,Prevalence,Cyprus,Female,All ages,Depressive disorders,Percent,2023,0.0495530553770872,0.0576684313013513,0.0430129097591567
All Population,Prevalence,Cyprus,Male,All ages,Bipolar disorder,Percent,2023,0.0069065694502575,0.0087142055605125,0.0054052420531414
All Population,Prevalence,Cyprus,Female,All ages,Bipolar disorder,Percent,2023,0.0081174404125472,0.0100810637968439,0.0064121021000431
All Population,Prevalence,Cyprus,Male,All ages,Anxiety disorders,Percent,2023,0.0823345320868543,0.0958942976678141,0.0711470814939259
All Population,Prevalence,Cyprus,Female,All ages,Anxiety disorders,Percent,2023,0.1406231209351441,0.1615139739727145,0.1240782008296093
All Population,Prevalence,Cyprus,Male,All ages,Eating disorders,Percent,2023,0.0033953828077617,0.004677104561084,0.0025293927307989
All Population,Prevalence,Cyprus,Female,All ages,Eating disorders,Percent,2023,0.0076965649362339,0.0101469089222814,0.0059378800639472
All Population,Prevalence,Cyprus,Male,All ages,Autism spectrum disorders,Percent,2023,0.0129057239240482,0.0224883660833641,0.0074896879818451
All Population,Prevalence,Cyprus,Female,All ages,Autism spectrum disorders,Percent,2023,0.0039558557899863,0.0058733884726095,0.002598767767314
All Population,Prevalence,Cyprus,Male,All ages,Attention-deficit/hyperactivity disorder,Percent,2023,0.0138606819033717,0.0193994012003831,0.0099476179852937
All Population,Prevalence,Cyprus,Female,All ages,Attention-deficit/hyperactivity disorder,Percent,2023,0.0051012225015841,0.0070096413688933,0.0035823212152684
All Population,Prevalence,Cyprus,Male,All ages,Conduct disorder,Percent,2023,0.0052329644534269,0.0064190999617969,0.0039194425147018
All Population,Prevalence,Cyprus,Female,All ages,Conduct disorder,Percent,2023,0.0023698092895283,0.0031046040844606,0.0016470318089671
All Population,Prevalence,Cyprus,Male,All ages,Idiopathic developmental intellectual disability,Percent,2023,0.0051374531729285,0.0109831683814179,0.0016147064580853
All Population,Prevalence,Cyprus,Female,All ages,Idiopathic developmental intellectual disability,Percent,2023,0.0051595653084383,0.0097190866376517,0.0022586124822673
All Population,Prevalence,Niger,Male,All ages,Other mental disorders,Percent,2023,0.0102410067599201,0.0130868902171062,0.0079059272005735
All Population,Prevalence,Niger,Female,All ages,Other mental disorders,Percent,2023,0.0071750818763621,0.0092698215255859,0.0054666467987183
All Population,Prevalence,Nepal,Male,All ages,Autism spectrum disorders,Percent,2023,0.0056311413199932,0.0087555319398053,0.0035156194279997
All Population,Prevalence,Nepal,Female,All ages,Autism spectrum disorders,Percent,2023,0.0023191545648985,0.0036195836155821,0.0014513738846741
All Population,Prevalence,Nepal,Male,All ages,Attention-deficit/hyperactivity disorder,Percent,2023,0.0099900844678203,0.0140286136962301,0.0068721069941354
All Population,Prevalence,Nepal,Female,All ages,Attention-deficit/hyperactivity disorder,Percent,2023,0.0034758484912195,0.0049674744078094,0.0024354896007265
All Population,Prevalence,Nepal,Male,All ages,Conduct disorder,Percent,2023,0.0073418312591651,0.0094831252513934,0.0054154499298434
All Population,Prevalence,Nepal,Female,All ages,Conduct disorder,Percent,2023,0.0028570126335699,0.003903580853436,0.0019875537595501
All Population,Prevalence,Nepal,Male,All ages,Idiopathic developmental intellectual disability,Percent,2023,0.0169924308525271,0.0273954863554193,0.0095355386310957
All Population,Prevalence,Nepal,Female,All ages,Idiopathic developmental intellectual disability,Percent,2023,0.0120696050981883,0.019708476168093,0.0064039883034519
All Population,Prevalence,Nepal,Male,All ages,Other mental disorders,Percent,2023,0.0181789525099917,0.0228144194582115,0.014210786336855
All Population,Prevalence,Nepal,Female,All ages,Other mental disorders,Percent,2023,0.0126003331636347,0.0160317821361041,0.0098420190474558
All Population,Prevalence,Lithuania,Male,All ages,Schizophrenia,Percent,2023,0.0031923949783588,0.0039274936847404,0.0024424887878618
All Population,Prevalence,Lithuania,Female,All ages,Schizophrenia,Percent,2023,0.0027916028126336,0.0034545013144068,0.0022466983077954
All Population,Prevalence,Cyprus,Male,All ages,Other mental disorders,Percent,2023,0.02585940655104,0.0322771584154508,0.0201945403494633
All Population,Prevalence,Cyprus,Female,All ages,Other mental disorders,Percent,2023,0.0169769650904162,0.020886967886593,0.0132559802863993
All Population,Prevalence,Brazil,Male,All ages,Depressive disorders,Percent,2023,0.0301956044293085,0.0353648323769248,0.026202618741732
All Population,Prevalence,Brazil,Female,All ages,Depressive disorders,Percent,2023,0.0570986178431151,0.0651889382559419,0.0507285250280421
All Population,Prevalence,Brazil,Male,All ages,Bipolar disorder,Percent,2023,0.0089910404752092,0.0104449951841319,0.0076932962089803
All Population,Prevalence,Brazil,Female,All ages,Bipolar disorder,Percent,2023,0.0098709974147852,0.0113009334359719,0.0084923943880899
All Population,Prevalence,Brazil,Male,All ages,Anxiety disorders,Percent,2023,0.0881409510043931,0.1078638312465731,0.0683002365794509
All Population,Prevalence,Brazil,Female,All ages,Anxiety disorders,Percent,2023,0.1636375416169063,0.1985132377328807,0.1288701440063367
All Population,Prevalence,Brazil,Male,All ages,Eating disorders,Percent,2023,0.0017869036484204,0.0024563947787839,0.0013432634714732
All Population,Prevalence,Brazil,Female,All ages,Eating disorders,Percent,2023,0.0060729466189782,0.0082008497192651,0.0046316721448006
All Population,Prevalence,Brazil,Male,All ages,Autism spectrum disorders,Percent,2023,0.0084507555666949,0.0146746987720942,0.0044397751907982
All Population,Prevalence,Brazil,Female,All ages,Autism spectrum disorders,Percent,2023,0.002542558116187,0.0048204829381407,0.0012699716328502
All Population,Prevalence,Brazil,Male,All ages,Attention-deficit/hyperactivity disorder,Percent,2023,0.0229804867123019,0.03192067032041,0.015547838970512
All Population,Prevalence,Brazil,Female,All ages,Attention-deficit/hyperactivity disorder,Percent,2023,0.0109008488941671,0.0154693861753072,0.0076987999595389
All Population,Prevalence,Brazil,Male,All ages,Conduct disorder,Percent,2023,0.0061318243677107,0.0077592352699778,0.0047000189912968
All Population,Prevalence,Brazil,Female,All ages,Conduct disorder,Percent,2023,0.0027648909349602,0.0038345539465273,0.0019525942695071
All Population,Prevalence,Comoros,Male,All ages,Depressive disorders,Percent,2023,0.0336007865926838,0.04205331710503,0.0267440251225929
All Population,Prevalence,Comoros,Female,All ages,Depressive disorders,Percent,2023,0.0487325548473822,0.0602913989250308,0.0391564925936984
All Population,Prevalence,Mozambique,Male,All ages,Depressive disorders,Percent,2023,0.0250488580735903,0.0295587296852079,0.0211530549651212
All Population,Prevalence,Mozambique,Female,All ages,Depressive disorders,Percent,2023,0.0342788663105541,0.0403008599548269,0.0291348645418423
All Population,Prevalence,Comoros,Male,All ages,Bipolar disorder,Percent,2023,0.0039710382344731,0.0051781523268672,0.0031191253749708
All Population,Prevalence,Comoros,Female,All ages,Bipolar disorder,Percent,2023,0.0042521115579603,0.0055888793635037,0.0032804381523284
All Population,Prevalence,Comoros,Male,All ages,Anxiety disorders,Percent,2023,0.0561466726574915,0.0695152546776897,0.0431261022272413
All Population,Prevalence,Comoros,Female,All ages,Anxiety disorders,Percent,2023,0.0636481689192031,0.0772736778426104,0.0503145998861476
All Population,Prevalence,Comoros,Male,All ages,Eating disorders,Percent,2023,0.0008061810065511,0.0011208480994189,0.000600087608092
All Population,Prevalence,Comoros,Female,All ages,Eating disorders,Percent,2023,0.0019526834560266,0.0025615690723573,0.0015226646127793
All Population,Prevalence,Comoros,Male,All ages,Autism spectrum disorders,Percent,2023,0.0139211482121599,0.0275174222959836,0.0068823411935435
All Population,Prevalence,Comoros,Female,All ages,Autism spectrum disorders,Percent,2023,0.0050543712803919,0.0100976468179674,0.0024506011207342
All Population,Prevalence,Comoros,Male,All ages,Attention-deficit/hyperactivity disorder,Percent,2023,0.0209478202022812,0.0293670903846499,0.0144627252747708
All Population,Prevalence,Comoros,Female,All ages,Attention-deficit/hyperactivity disorder,Percent,2023,0.0076322898089815,0.0108027918237736,0.0051904841380854
All Population,Prevalence,Comoros,Male,All ages,Conduct disorder,Percent,2023,0.0105708236110155,0.0131915328025845,0.0082200507351309
All Population,Prevalence,Comoros,Female,All ages,Conduct disorder,Percent,2023,0.0050511026642517,0.0067979469032221,0.0035173147113281
All Population,Prevalence,Comoros,Male,All ages,Idiopathic developmental intellectual disability,Percent,2023,0.0026903215554842,0.0075497995778925,0.0003877403081083
All Population,Prevalence,Comoros,Female,All ages,Idiopathic developmental intellectual disability,Percent,2023,0.002556357910203,0.005913379601482,0.0004819262100844
All Population,Prevalence,Comoros,Male,All ages,Other mental disorders,Percent,2023,0.0153062971573574,0.0193285725938006,0.0119284424504984
All Population,Prevalence,Comoros,Female,All ages,Other mental disorders,Percent,2023,0.0104233724461927,0.0133003370384395,0.0081089782450052
All Population,Prevalence,Italy,Male,All ages,Schizophrenia,Percent,2023,0.0038376213181566,0.004493179722437,0.0032999672565197
All Population,Prevalence,Italy,Female,All ages,Schizophrenia,Percent,2023,0.0033133454438946,0.0038413791346997,0.0028403775207438
All Population,Prevalence,Italy,Male,All ages,Depressive disorders,Percent,2023,0.0215368671905009,0.0246455195040089,0.0190740388447269
All Population,Prevalence,Italy,Female,All ages,Depressive disorders,Percent,2023,0.0380679986316491,0.0433092661578222,0.0339890225459101
All Population,Prevalence,Tunisia,Male,All ages,Schizophrenia,Percent,2023,0.0041150021073842,0.0050421231565968,0.0032206717603752
